Date,oil_price,oil_return,oil_lag_1,oil_lag_3
2021-10-05,78.93000030517578,0.01687706148208612,77.62000274658203,75.02999877929688
2021-10-06,77.43000030517578,-0.01900418084632438,78.93000030517578,75.87999725341797
2021-10-07,78.30000305175781,0.011235990483702496,77.43000030517578,77.62000274658203
2021-10-08,79.3499984741211,0.013409902700376897,78.30000305175781,78.93000030517578
2021-10-11,80.5199966430664,0.014744778720152008,79.3499984741211,77.43000030517578
2021-10-12,80.63999938964844,0.0014903471384131173,80.5199966430664,78.30000305175781
2021-10-13,80.44000244140625,-0.0024801209047115025,80.63999938964844,79.3499984741211
2021-10-14,81.30999755859375,0.01081545363976355,80.44000244140625,80.5199966430664
2021-10-15,82.27999877929688,0.01192966732048073,81.30999755859375,80.63999938964844
2021-10-18,82.44000244140625,0.0019446240214291421,82.27999877929688,80.44000244140625
2021-10-19,82.95999908447266,0.006307576754816191,82.44000244140625,81.30999755859375
2021-10-20,83.87000274658203,0.010969186019189614,82.95999908447266,82.27999877929688
2021-10-21,82.5,-0.016334836076273618,83.87000274658203,82.44000244140625
2021-10-22,83.76000213623047,0.015272753166429842,82.5,82.95999908447266
2021-10-25,83.76000213623047,0.0,83.76000213623047,83.87000274658203
2021-10-26,84.6500015258789,0.010625589385741652,83.76000213623047,82.5
2021-10-27,82.66000366210938,-0.023508539018291197,84.6500015258789,83.76000213623047
2021-10-28,82.80999755859375,0.001814588553582741,82.66000366210938,83.76000213623047
2021-10-29,83.56999969482422,0.009177661618607225,82.80999755859375,84.6500015258789
2021-11-01,84.05000305175781,0.005743728116386793,83.56999969482422,82.66000366210938
2021-11-02,83.91000366210938,-0.0016656678710912365,84.05000305175781,82.80999755859375
2021-11-03,80.86000061035156,-0.036348503380355335,83.91000366210938,83.56999969482422
2021-11-04,78.80999755859375,-0.025352498593666506,80.86000061035156,84.05000305175781
2021-11-05,81.2699966430664,0.031214302254529258,78.80999755859375,83.91000366210938
2021-11-08,81.93000030517578,0.008121123284993814,81.2699966430664,80.86000061035156
2021-11-09,84.1500015258789,0.02709631651939448,81.93000030517578,78.80999755859375
2021-11-10,81.33999633789062,-0.03339281208597611,84.1500015258789,81.2699966430664
2021-11-11,81.58999633789062,0.00307351870242889,81.33999633789062,81.93000030517578
2021-11-12,80.79000091552734,-0.009805067511588605,81.58999633789062,84.1500015258789
2021-11-15,80.87999725341797,0.0011139539159645828,80.79000091552734,81.33999633789062
2021-11-16,80.76000213623047,-0.0014836192045299956,80.87999725341797,81.58999633789062
2021-11-17,78.36000061035156,-0.02971770012871533,80.76000213623047,80.79000091552734
2021-11-18,79.01000213623047,0.00829506790219492,78.36000061035156,80.87999725341797
2021-11-19,76.0999984741211,-0.03683082626794387,79.01000213623047,80.76000213623047
2021-11-22,76.75,0.008541413126308406,76.0999984741211,78.36000061035156
2021-11-23,78.5,0.0228013029315961,76.75,79.01000213623047
2021-11-24,78.38999938964844,-0.001401281660529441,78.5,76.0999984741211
2021-11-26,68.1500015258789,-0.1306288805140844,78.38999938964844,76.75
2021-11-29,69.94999694824219,0.026412257990629184,68.1500015258789,78.5
2021-11-30,66.18000030517578,-0.05389559410354117,69.94999694824219,78.38999938964844
2021-12-01,65.56999969482422,-0.009217295369275735,66.18000030517578,68.1500015258789
2021-12-02,66.5,0.014183320260853893,65.56999969482422,69.94999694824219
2021-12-03,66.26000213623047,-0.003608990432624526,66.5,66.18000030517578
2021-12-06,69.48999786376953,0.04874729283736201,66.26000213623047,65.56999969482422
2021-12-07,72.05000305175781,0.03683990886007793,69.48999786376953,66.5
2021-12-08,72.36000061035156,0.004302533594218838,72.05000305175781,66.26000213623047
2021-12-09,70.94000244140625,-0.019624076243335065,72.36000061035156,69.48999786376953
2021-12-10,71.66999816894531,0.010290325661350463,70.94000244140625,72.05000305175781
2021-12-13,71.29000091552734,-0.005302040785911788,71.66999816894531,72.36000061035156
2021-12-14,70.7300033569336,-0.007855204816974215,71.29000091552734,70.94000244140625
2021-12-15,70.87000274658203,0.0019793493991784317,70.7300033569336,71.66999816894531
2021-12-16,72.37999725341797,0.021306539414643444,70.87000274658203,71.29000091552734
2021-12-17,70.86000061035156,-0.021000230737016623,72.37999725341797,70.7300033569336
2021-12-20,68.2300033569336,-0.03711539981321654,70.86000061035156,70.87000274658203
2021-12-21,71.12000274658203,0.04235672354477105,68.2300033569336,72.37999725341797
2021-12-22,72.76000213623047,0.023059608075271854,71.12000274658203,70.86000061035156
2021-12-23,73.79000091552734,0.014156112548875166,72.76000213623047,68.2300033569336
2021-12-27,75.56999969482422,0.02412249298295266,73.79000091552734,71.12000274658203
2021-12-28,75.9800033569336,0.005425481854771652,75.56999969482422,72.76000213623047
2021-12-29,76.55999755859375,0.00763351113496924,75.9800033569336,73.79000091552734
2021-12-30,76.98999786376953,0.0056165140920581,76.55999755859375,75.56999969482422
2021-12-31,75.20999908447266,-0.023119870485598715,76.98999786376953,75.9800033569336
2022-01-03,76.08000183105469,0.011567647349721266,75.20999908447266,76.55999755859375
2022-01-04,76.98999786376953,0.011961041151597351,76.08000183105469,76.98999786376953
2022-01-05,77.8499984741211,0.011170290092400004,76.98999786376953,75.20999908447266
2022-01-06,79.45999908447266,0.020680804648785633,77.8499984741211,76.08000183105469
2022-01-07,78.9000015258789,-0.007047540461187607,79.45999908447266,76.98999786376953
2022-01-10,78.2300033569336,-0.008491738352191969,78.9000015258789,77.8499984741211
2022-01-11,81.22000122070312,0.038220602524166036,78.2300033569336,79.45999908447266
2022-01-12,82.63999938964844,0.017483355671057854,81.22000122070312,78.9000015258789
2022-01-13,82.12000274658203,-0.006292311797034489,82.63999938964844,78.2300033569336
2022-01-14,83.81999969482422,0.02070137471242295,82.12000274658203,81.22000122070312
2022-01-18,85.43000030517578,0.01920783364606682,83.81999969482422,82.63999938964844
2022-01-19,86.95999908447266,0.017909385155464808,85.43000030517578,82.12000274658203
2022-01-20,86.9000015258789,-0.0006899443333189259,86.95999908447266,83.81999969482422
2022-01-21,85.13999938964844,-0.02025318878396498,86.9000015258789,85.43000030517578
2022-01-24,83.30999755859375,-0.0214940315265868,85.13999938964844,86.95999908447266
2022-01-25,85.5999984741211,0.027487708349970053,83.30999755859375,86.9000015258789
2022-01-26,87.3499984741211,0.020443925598071955,85.5999984741211,85.13999938964844
2022-01-27,86.61000061035156,-0.00847164140465062,87.3499984741211,83.30999755859375
2022-01-28,86.81999969482422,0.0024246516914070426,86.61000061035156,85.5999984741211
2022-01-31,88.1500015258789,0.015319072054016392,86.81999969482422,87.3499984741211
2022-02-01,88.19999694824219,0.0005671630345758238,88.1500015258789,86.61000061035156
2022-02-02,88.26000213623047,0.0006803309531120405,88.19999694824219,86.81999969482422
2022-02-03,90.2699966430664,0.022773560595811926,88.26000213623047,88.1500015258789
2022-02-04,92.30999755859376,0.02259888103899743,90.2699966430664,88.19999694824219
2022-02-07,91.31999969482422,-0.010724709023431034,92.30999755859376,88.26000213623047
2022-02-08,89.36000061035156,-0.021462977343655654,91.31999969482422,90.2699966430664
2022-02-09,89.66000366210938,0.0033572409322819574,89.36000061035156,92.30999755859376
2022-02-10,89.87999725341797,0.002453642452856286,89.66000366210938,91.31999969482422
2022-02-11,93.0999984741211,0.035825559847585176,89.87999725341797,89.36000061035156
2022-02-14,95.45999908447266,0.025349093974556425,93.0999984741211,89.66000366210938
2022-02-15,92.06999969482422,-0.035512250389282185,95.45999908447266,89.87999725341797
2022-02-16,93.66000366210938,0.017269512029492784,92.06999969482422,93.0999984741211
2022-02-17,91.76000213623048,-0.020286156860866655,93.66000366210938,95.45999908447266
2022-02-18,91.06999969482422,-0.007519642821954831,91.76000213623048,92.06999969482422
2022-02-22,92.3499984741211,0.014055109076382521,91.06999969482422,93.66000366210938
2022-02-23,92.0999984741211,-0.0027070926272950713,92.3499984741211,91.76000213623048
2022-02-24,92.80999755859376,0.007709002130680487,92.0999984741211,91.06999969482422
2022-02-25,91.58999633789062,-0.01314514872099759,92.80999755859376,92.3499984741211
2022-02-28,95.72000122070312,0.045092314094830055,91.58999633789062,92.0999984741211
2022-03-01,103.41000366210938,0.08033851173565365,95.72000122070312,92.80999755859376
2022-03-02,110.5999984741211,0.06952900645381388,103.41000366210938,91.58999633789062
2022-03-03,107.66999816894533,-0.02649186569257822,110.5999984741211,95.72000122070312
2022-03-04,115.68000030517578,0.07439400271616914,107.66999816894533,103.41000366210938
2022-03-07,119.4000015258789,0.0321576868161253,115.68000030517578,110.5999984741211
2022-03-08,123.6999969482422,0.03601336153610779,119.4000015258789,107.66999816894533
2022-03-09,108.6999969482422,-0.12126111859385258,123.6999969482422,115.68000030517578
2022-03-10,106.0199966430664,-0.024655017299143878,108.6999969482422,119.4000015258789
2022-03-11,109.33000183105467,0.03122057435194936,106.0199966430664,123.6999969482422
2022-03-14,103.01000213623048,-0.05780663668688446,109.33000183105467,108.6999969482422
2022-03-15,96.44000244140624,-0.06378021122779354,103.01000213623048,106.0199966430664
2022-03-16,95.04000091552734,-0.01451681346368161,96.44000244140624,109.33000183105467
2022-03-17,102.9800033569336,0.08354379592718453,95.04000091552734,103.01000213623048
